ID;CD_CEP;NM_LOGRADOURO;ID_BAIRRO
3066;22501000;TRAVESSA NOSSA SENHORA DA LUZ;28377
3067;22501100;TRAVESSA BORBOLETA AZUL;28377
3068;22501200;TRAVESSA DA ARTE VISUAL;28377
3069;22501300;TRAVESSA CARLOPOLIS;28377
3070;22501400;TRAVESSA DA BELA ADORMECIDA;28377
3071;22501500;RUA SAO PATRICIO;28377
3072;22501600;TRAVESSA SILVIO LAZZARI;28377
3073;22501700;RUA ARACRUZ;28377
3074;22501800;RUA AMIUTE;28377
3075;22501900;TRAVESSA ANTONIO GIMENES PELLEGRINI;28377
3076;22502000;RUA CARLOPOLIS;28377
3077;22502100;RUA NOSSA SENHORA DA LUZ;28377
3078;22502300;TRAVESSA ODE MARITIMA;28532
3079;22510000;RUA TANQUE VELHO;28490
3080;22510010;RUA TANQUE VELHO;28490
3081;22510020;RUA TANQUE VELHO;28490
3082;22510100;RUA CATHARINA SIMONE PITORRI;28490
3083;22510200;RUA SITIO DA SERRA;28490
3084;22510300;RUA DONA CARLOTA;28490
3085;22510400;TRAVESSA ANDRE CALMETTES;28490
3086;22510500;RUA DUMONTINA;28490
3087;22510600;RUA DA CARLOTA;28490
3088;22510700;TRAVESSA TOMAS ORTEGA;28490
3089;22510800;RUA RIO FORMOSO;28490
3090;22510900;RUA JOAQUIM JOSE;28490
3091;22511000;RUA MAURICIO SEMER;28490
3092;22511100;RUA FORTE DA LAGOA;28490
3093;22511200;RUA AUGUSTO FINK;28377
3094;22511300;TRAVESSA ORTEGA;28377
3095;22520000;RUA MATA REDONDA;28490
3096;22520100;RUA CANEDOS;28490
3097;22520200;RUA CINCO PONTAS;28490
3098;22520300;PRAÇA DOS TROPICOS;28490
3099;22520400;RUA AUGUSTO DE LIMA;28490
3100;22520500;RUA SALINAS;28490
3101;22520600;RUA SERINHAEM;28490
3102;22520700;RUA MANOEL DA PONTE FILHO;28490
3103;22520800;RUA MANTENA;28490
3104;22520900;RUA ALEIXO VAZ DA COSTA;28490
3105;22521000;RUA CARAPANA;28490
3106;22521100;RUA PEDRO DA CRUZ;28490
3107;22521200;AVENIDA DR CASTRO RAMOS;28490
3108;22521300;RUA DAS CASCATAS;28490
3109;22521400;RUA BORA;28490
3110;22521500;RUA DOMINGOS CARDOSO;28490
3111;22521600;PRAÇA CAMPINOPOLIS;28490
3112;22521700;RUA BERTA LUTZ;28490
3113;22521800;RUA TIRACAMBU;28490
3114;22521900;TRAVESSA PICHOCHO;28490
3115;22522000;RUA ZUZARTE LOPES;28490
3116;22522100;PRAÇA MOACYR LAZARO BARBOSA;28490
3117;22530000;RUA DRAGOES DA INDEPENDENCIA;28377
3118;22530020;RUA DRAGOES DA INDEPENDENCIA;28377
3119;22530100;RUA CANHEMBORA;28377
3120;22530200;RUA DO CAMUTIM;28377
3121;22530300;TRAVESSA REGIA;28149
3122;22530400;RUA BARISANO DA TRANI;28377
3123;22530500;RUA ROSA MARIA;28377
3124;22530600;TRAVESSA NARAYANA;28377
3125;22530700;RUA LAUNEIR MEIRA BAPTISTA;28377
3126;22530800;TRAVESSA FRANCISCO APIANI;28377
3127;22530900;TRAVESSA URBANO DO CARMO CURADO;28074
3128;22531000;TRAVESSA DR MARIANO DE SIQUEIRA FILHO;28074
3129;22531100;RUA CAIMBORA;28490
3130;22531200;RUA HERINOS;28490
3131;22531300;TRAVESSA CAMPO DO;28377
3132;22540000;RUA CAPRICHO;28490
3133;22540100;RUA CARACAXA;28490
3134;22540200;RUA CAMATEI;28490
3135;22540300;PRAÇA ATALIBA DA COSTA VIDA;28490
3136;22540400;RUA FLORENTINA;28490
3137;22540500;RUA CARAPARU;28490
3138;22540600;TRAVESSA LIRIAL;28490
3139;22540700;TRAVESSA FLORIPES;28490
3140;22540800;TRAVESSA DO ENIGMA;28490
3141;22540900;TRAVESSA ISADORA;28490
3142;22541000;RUA AUASINAUA;28490
3143;22541100;TRAVESSA OSWALDO RENATO PETRAUSKAS;28490
3144;22541200;TRAVESSA DR LANGGARD;28490
3145;22541300;RUA OTAVIO QUINTILIANO;28490
3146;22541400;TRAVESSA CANINDE DE SAO FRANCISCO;28149
3147;22541500;RUA ARISTIDES BENTO GONCALVES;28490
3148;22541600;RUA TORRICELLI;28490
3149;22541700;RUA FONTE INVISIVEL;28490
3150;22541800;TRAVESSA JARDIM DE SERIDO;28147
3151;22541900;RUA PRIMEIRO DE MAIO;28490
3152;22542000;TRAVESSA ANA MARIA;28490
3153;22542100;RUA LEONARDO E PINTO;28490
3154;22550000;RUA RABELO DA CRUZ;28490
3155;22550100;RUA BALTAZAR DE MORAES;28490
3156;22550200;RUA CONDE DE ASSUMAR;28490
3157;22550300;RUA CEZARIO BASTOS;28490
3158;22550400;PRAÇA JESSE ALEXANDRINO DA SILVA;28490
3159;22550500;RUA MANOEL FERNANDES;28490
3160;22550600;PRAÇA TAMOTSU YAMAMURA;28490
3161;22550700;RUA AURORA ABRUNHOSA JOAQUIM;28490
3162;22550800;VIELA SELENE;28149
3163;22550900;RUA COMETA;28490
3164;22551000;RUA CARDEAL;28490
3165;22551100;PRAÇA CANZIANOPOLIS;28490
3166;22551200;RUA JOAO MARTINS BUENO;28490
3167;22551300;RUA JOAO ROSA;28490
3168;22551400;TRAVESSA LEONARDO FABI;28490
3169;22551500;RUA PROF. JOSE HERCULANO PIRES;28490
3170;22551600;TRAVESSA FRANCISCO PARIS;28490
3171;22551700;PRAÇA SYLVIA DA SILVA DA COSTA VIDA;28490
3172;22551800;VIA DE PEDESTRE SABIA PIRANGA;28490
3173;22560000;RUA DAS VERTENTES;28279
3174;22560100;RUA SEBASTIAO DE FREITAS;28279
3175;22560200;RUA TAPECIMA;28279
3176;22560300;RUA DO MOSTEIRO;28279
3177;22560400;RUA FANFA;28279
3178;22560500;RUA LUCIANOPOLIS;28279
3179;22560550;TRAVESSA MIL E UMA NOITES;28279
3180;22560600;RUA MARIA TEREZINHA GIACONI D ELIA;28279
3181;22560700;RUA ADEMAR DE AZEVEDO MARQUES;28279
3182;22560800;RUA SILVESTRE LACROIX;28279
3183;22560900;RUA PHILADELFO GOUVEIA NETO;28279
3184;22561000;RUA CAPITAO AZEVEDO PINA;28279
3185;22561100;RUA JOAO VOLPE;28279
3186;22561200;RUA MINISTRO ANTONIO JOSE DA COSTA E SILVA;28279
3187;22561300;RUA CANDOCA;28279
3188;22561400;RUA CARABIXAIS;28279
3189;22561500;TRAVESSA FRANCISCO ZANELA;28279
3190;22561600;RUA FRANCISCO ZANELA;28279
3191;22561700;TRAVESSA JOSE RAFAEL POCATERRA;28279
3192;22561800;TRAVESSA BANDON;28490
3193;22561900;TRAVESSA LENTINE;28279
3194;22562100;RUA SAO BORJA;28377
3195;22570000;RUA DR NICOLINO MOREIRA;28279
3196;22570100;RUA PROF. JACIRA DE CARVALHO;28279
3197;22570200;RUA VINTE E CINCO DE MAIO;28279
3198;22570300;RUA ANGELO CALANDRINO;28279
3199;22570400;RUA DOM MEINOLFO VOSS;28279
3200;22570500;RUA PAULO PRADO;28279
3201;22570600;RUA DIOGO SOARES;28279
3202;22570700;RUA DR GUILHERME TELES;28279
3203;22570800;RUA FREI BARTOLOMEU DO PILAR;28279
3204;22570900;RUA FLORICULTURA;28279
3205;22571000;RUA DR ALEXANDRE FERREIRA;28279
3206;22571100;PRAÇA DESEMBARGADOR SILVA FONTES;28279
3207;22580000;AVENIDA JULIO BUONO;28279
3208;22580100;RUA BASSI;28279
3209;22580200;RUA ALBANO DE CASSIO;28279
3210;22580300;RUA MARIA DE CASSIO;28279
3211;22580400;TRAVESSA ANTONIO LAVAL;28279
3212;22580500;TRAVESSA ESTEVAO BONORINO;28279
3213;22580600;RUA BAIXADAO;28279
3214;22580700;RUA MARIA PAGANO DE BOTANA;28279
3215;22580800;RUA BAIXA;28279
3216;22580900;RUA ANTONIO RODRIGUES BRAGA;28279
3217;22581000;RUA CARICE;28279
3218;22581100;RUA CANDIRA-MIRIM;28279
3219;22581200;RUA CAMARUPIM;28279
3220;22581300;TRAVESSA ODILON REDON;28279
3221;22581400;RUA MAIA GUIMARAES;28279
3222;22581500;TRAVESSA UGO SESINI;28279
3223;22581600;RUA OTTO DE BARROS VIDAL;28279
3224;22581700;TRAVESSA AFONSO DARDI;28279
3225;22581800;TRAVESSA BRUNO BOZZONI;28279
3226;22581900;TRAVESSA MARCILIO DOMINGOS CRUZ;28279
3227;22582000;RUA FLAVIA;28279
3228;22582100;RUA ARANHA DE MENEZES;28279
3229;22582200;RUA SAO GERALDINO;28279
3230;22582300;RUA ALMEIDA SERRA;28279
3231;22582400;RUA JOAQUIM CAETANO DA SILVA;28279
3232;22582500;RUA MARQUES MALHEIROS;28279
3233;22582600;RUA MAJOR VITAL BANDEIRA DE MELO;28279
3234;22582700;TRAVESSA NINFAS;28458
3235;22582800;RUA JULIO XAVIER JUNIOR;28279
3236;22582900;RUA CARACAUA;28279
3237;22583000;RUA ALUISIO;28279
3238;22583100;TRAVESSA BASILIO SERENA;28279
3239;22583200;VIA DE PEDESTRE PINHEIRO PEDRA;25613
3240;22583300;VIA DE PEDESTRE LUCANAS;25613
3241;22583400;TRAVESSA QUINTO IMPERIO;25613
3242;22583500;RUA MARIA GUIMARAES;25613
3243;22590000;AVENIDA FRANCISCO RODRIGUES;28279
3244;22590010;AVENIDA FRANCISCO RODRIGUES;28279
3245;22590100;RUA AFONSO MORCH;28279
3246;22590200;RUA CAMARUJIPE;28279
3247;22590300;RUA MARIA ALICE;28279
3248;22590400;RUA JOSE REBONATO;28279
3249;22590500;TRAVESSA ORFEU;24267
3250;22590600;RUA RAPOSO BOCARRO;28279
3251;22590700;RUA NESTOR PEDROSO DE CARVALHO;28279
3252;22590800;RUA EMBAIXADOR MARIO GUIMARAES;28279
3253;22590900;RUA MAESTRO DEMETRIO KIPMAN;24267
3254;22591000;RUA FERNANDO LONA;24267
3255;22591100;RUA BELFORT MATOS;28279
3256;22591200;RUA GOULART DE FARIA;28279
3257;22591300;RUA PASCOAL DELGADO;28279
3258;22591400;RUA UBAPORANGA;28279
3259;22591500;RUA SANTA IRENE;28279
3260;22591600;RUA MARCONDES BUARQUE;28279
3261;22591700;RUA BARROS AVILA;28279
3262;22591800;TRAVESSA TOMAS JOY;27991
3263;22600000;AVENIDA LUIS STAMATIS;28279
3264;22600010;AVENIDA LUIS STAMATIS;28279
3265;22600100;RUA EUGENIA BRESSER;28279
3266;22600200;RUA ELIZA TEIXEIRA DE BARROS;28279
3267;22600300;RUA JOAO TEIXEIRA DE BARROS;28279
3268;22600350;VIA DE PEDESTRE DISRAEL;28279
3269;22600400;RUA DA VIRGEM;28279
3270;22600500;TRAVESSA NANCI APARECIDA DA PONTE;24267
3271;22600600;TRAVESSA JOAO LUIS PAIVA;24267
3272;22600700;TRAVESSA SOLDADO OSCAR RIBEIRO SAMPAIO;24267
3273;22600800;RUA ANGELO SIMEONE;28279
3274;22600900;RUA PIRES DA FONSECA;28279
3275;22601000;TRAVESSA JEAN DROMAL;28279
3276;22601100;RUA RUBENS;28279
3277;22601200;RUA PROF. HEINRICH NORDHOFF;28279
3278;22601300;VILA NANCI APARECIDA;28279
3279;22601400;VIA DE PEDESTRE DOS CARTEIROS;24267
3280;22610000;RUA PARAZINHO;27554
3281;22610100;RUA ITZA;27554
3282;22610200;RUA FREIRE BASTOS;27554
3283;22610300;TRAVESSA TEMPERANCA;24267
3284;22610400;TRAVESSA TOMAS PALMA;27554
3285;22610500;TRAVESSA ANTONIO SOMELLERA;27554
3286;22610600;RUA AREIA DO ROSARIO;27554
3287;22610700;RUA DR MARIO DE SOUZA QUEIROZ;27554
3288;22610800;VIA DE PEDESTRE SOTIS;24267
3289;22610900;VIA DE PEDESTRE PIREU;24267
3290;22611000;VIA TURMANIM;24267
3291;22611100;VIA DOS ASTRONOMOS;24267
3292;22611200;VIA ESTRELAS MULTIPLAS;24267
3293;22620000;RUA GUAJARAS;27554
3294;22620100;RUA BOA MEMORIA;27554
3295;22620200;RUA BARRAS DAS PEDRAS;27554
3296;22620300;RUA AMERICANINHAS;27554
3297;22620400;RUA ASTECAS;27554
3298;22620500;RUA ANTONIO EDUARDO;27554
3299;22620600;RUA BARBAQUA;27554
3300;22620700;RUA BOM PROGRESSO;27554
3301;22620800;TRAVESSA MARQUES DE BECCARIA;27554
3302;22620900;TRAVESSA MARIA ANTONIA BRANCONI;27554
3303;22621000;TRAVESSA AUGUSTO RUSCHI;27554
3304;22621100;TRAVESSA DANIEL REVELLI;27554
3305;22621200;TRAVESSA ANGELO PASSADORE;27554
3306;22621300;RUA ARITAGUA;27554
3307;22621400;RUA ARUTAUA;27554
3308;22621500;RUA ARGOIM;27554
3309;22621600;RUA BURACICA;27554
3310;22621700;TRAVESSA LEONOR GIMENEZ PINHEIRO;27554
3311;22630000;RUA IRMA FILOMENA;28501
3312;22630100;RUA ARNALDO VIEIRA DE CARVALHO;28501
3313;22630200;RUA IGAPO;28501
3314;22630300;RUA THOMAZ CYRO POZZI;28501
3315;22630400;RUA ATANALE;28501
3316;22630500;RUA BERNARDO LOPES;28501
3317;22630600;RUA ANORIACU;28501
3318;22630700;RUA PROF. UBALDO DE MAIO;28501
3319;22630800;RUA BARREIRO DA RAIZ;28501
3320;22630900;RUA BAIA DOS PASSAROS;28501
3321;22631000;RUA ARUMANZAL;28501
3322;22631100;RUA ALVORADA D\OESTE;28487
3323;22640000;RUA IGARITE;28501
3324;22640100;RUA TIGIPIO;28501
3325;22640200;RUA ITABERAI;28501
3326;22640300;RUA CAPITAO DIAS CARDOSO;28501
3327;22640400;RUA GURJAU;28501
3328;22640500;RUA ITAPUA;28501
3329;22640600;RUA GUAMA;28501
3330;22640700;RUA CONCHAL;28501
3331;22640800;RUA IGARUANA;28501
3332;22640900;RUA IACI;28501
3333;22641000;RUA JOAQUIM MARTINS;28501
3334;22641100;TRAVESSA JOAQUIM JUNCOSA;28501
3335;22641200;RUA PEROBAL;28501
3336;22641300;TRAVESSA CORREGO DANTA;28255
3337;22650000;AVENIDA GUAPIRA;28149
3338;22650010;AVENIDA GUAPIRA;28149
3339;22650020;AVENIDA GUAPIRA;28149
3340;22650100;PRAÇA VALCIR BERTOLOZZI;28149
3341;22650200;RUA ALEGRIA;28149
3342;22650300;RUA TREM DAS ONZE;28149
3343;22660000;AVENIDA MAESTRO VILLA-LOBOS;28377
3344;22660010;AVENIDA MAESTRO VILLA-LOBOS;28377
3345;22660100;RUA AREIOPOLIS;28377
3346;22660200;RUA CARATACA;28377
3347;22660300;RUA SAO FRUTUOSO;28377
3348;22660400;RUA MINISTRO KELLI;28377
3349;22660500;RUA GONCALVES FONTES;28377
3350;22660600;RUA NAPOLES;28377
3351;22660700;RUA CANGUERI;28377
3352;22660800;RUA HAMBURGO;28377
3353;22660900;RUA NICE;28377
3354;22661000;RUA MANOEL DE MOURA;28377
3355;22661100;RUA NOSSA SENHORA DAS NEVES;28377
3356;22661200;RUA PARIS;28377
3357;22661300;RUA AGUAS BELAS;28377
3358;22670000;RUA PAULO DE FARIA;28377
3359;22670100;RUA WILLIAM HARDING;28377
3360;22670200;RUA DOS FERROVIARIOS;28377
3361;22670300;RUA GUAJAU;28377
3362;22670400;RUA PARMA;28377
3363;22670500;RUA SILVA MARANHAO;28377
3364;22670600;RUA PIXIBAS;28377
3365;22680000;RUA PERO VIDAL;28074
3366;22680100;RUA GUACHARAPOS;28074
3367;22680200;RUA IRIQUITA;28074
3368;22680300;RUA MAJOR TURIBIO MORAES;28074
3369;22680400;VILA MARCOLINA;28074
3370;22680500;TRAVESSA TENENTE ARISTON DE OLIVEIRA;28074
3371;22680600;RUA ALVARES AFONSO;28074
3372;22680700;RUA ENGENHEIRO ORLANDO DANIEL GOIS;28074
3373;22690000;RUA COMANDANTE ANTONIO PAIVA SAMPAIO;28074
3374;22690100;RUA CAMPO BELO DO SUL;28074
3375;22690200;RUA OCEANIA;28074
3376;22690300;TRAVESSA DOS CARTOES DE NATAL;28074
3377;22690400;RUA JERUABA;28074
3378;22690500;RUA CANDIRUACU;28074
3379;22690600;RUA RADEMAKER;28074
3380;22690700;RUA CEZAR DE SOUZA;28074
3381;22690800;RUA AGAFITA;28074
3382;22690900;RUA JURUPIRANGA;28074
3383;22691000;TRAVESSA PITEU;28149
3384;22691100;RUA MORUBICHABA CONFORTI FARIA;28074
3385;22700000;RUA MURILO FURTADO;28074
3386;22700100;RUA CRISTOVAO BEZERRA DANTAS;28074
3387;22700200;RUA SANTA EMILIANA;28074
3388;22700300;RUA PROF. JAIME BALAO;28074
3389;22700400;RUA FELIPE ANTUNES;28074
3390;22700500;RUA GREGORIO CALDAS;28074
3391;22700600;RUA CHIQUIAIS;28074
3392;22700700;RUA PARAMBU;28074
3393;22700800;RUA IBICARAI;28074
3394;22700900;RUA MAGALHAES GANDAVO;28074
3395;22701000;TRAVESSA EDUARDO SEVERINO;28074
3396;22701100;RUA FELIX BRITO;28074
3397;22701200;RUA AFARO;28074
3398;22701300;RUA DOMINGOS ORTEGA;28074
3399;22701400;TRAVESSA MARTIN FABER;28074
3400;22701500;TRAVESSA NAIR GIL FERNANDES;28116
3401;22710000;RUA CRISTOVAO ARRAES;28279
3402;22710100;TRAVESSA OLIMPO;28149
3403;22710200;RUA PONTA DE PEDRAS;28279
3404;22710300;RUA SILVERIO NERI;28279
3405;22710400;AVENIDA HENRI JANNOR;28279
3406;22710500;RUA SANTA TERESA DE JESUS;28279
3407;22710600;RUA SARGENTO SIQUEIRA;28279
3408;22710700;RUA GOIATUBA;28279
3409;22710800;RUA PIERRE CHEVEAU;28279
3410;22710900;RUA JOAO LEDESMA;28279
3411;22711000;RUA LADISLAU NETO;28279
3412;22711100;RUA GONCALVES ARANHA;24267
3413;22711200;RUA ALTO BELA VISTA;28279
3414;22711300;RUA IRIRITIBA;28279
3415;22711400;RUA SAO PEDRO DA ALDEIA;28279
3416;22711500;TRAVESSA OPALIAS;24267
3417;22711600;TRAVESSA CONEGO RUY AMARAL MELLO;24267
3418;22711700;TRAVESSA LUZ AZUL;28116
3419;22711800;VIA DE PEDESTRE CASMILA;28116
3420;22720000;RUA ROQUE DE PAULA MONTEIRO;24267
3421;22720100;RUA EDSON RODRIGUES;24267
3422;22720200;RUA ENGENHEIRO ADOLFO LAET;24267
3423;22720300;RUA MINISTRO FONSECA FILHO;24267
3424;22720400;RUA TEOFILO DE BARROS;24267
3425;22720500;RUA CESAR AUGUSTO MARQUES;24267
3426;22720600;RUA ALVARO DUARTE;24267
3427;22720700;RUA CORONEL JOSE GARCIA;24267
3428;22720800;RUA CALDAS RIBEIRO;24267
3429;22720900;RUA ALBERTO D AVERSA;24267
3430;22721000;RUA BARAO DE MARAJO;24267
3431;22721100;RUA MARIO DE REZENDE;24267
3432;22730000;AVENIDA JACANA;24267
3433;22730010;AVENIDA JACANA;24267
3434;22730100;AVENIDA PAULO LINCOLN DO VALE;24267
3435;22730110;AVENIDA PAULO LINCOLN DO VALE;24267
3436;22730200;RUA APARECIDA TEODORO DE CARVALHO;24267
3437;22730300;TRAVESSA DA AMIZADE;23702
3438;22730400;RUA CAMBIASCA;24267
3439;22730500;RUA DIOMAR DE MELO TORQUATO;23702
3440;22730600;RUA AIRTON FERRAZ LAROCA;24267
3441;22730700;RUA CAPITAO AGILDO RIBEIRO;24267
3442;22730800;VILA SANCHES VERA;24267
3443;22730900;RUA NELSON MAZZEI;24267
3444;22731000;TRAVESSA MIGUEL DOS SANTOS-SARGENTO JACARE;23702
3445;22731100;RUA CAPITAO NASCIMENTO;24267
3446;22731200;RUA JOSE BUONO;24267
3447;22731300;VIELA XAXADO;24267
3448;22731400;RUA JAYME ROSO;23702
3449;22731450;PRAÇA ALVARO ALTAIR MARINELLI;27015
3450;22731500;RUA NATROLITA;23702
3451;22731600;TRAVESSA EDU CHAVES;23702
3452;22731700;RUA MARIA;24267
3453;22731800;TRAVESSA PASTORES DE VIRGILIO;24239
3454;22731900;TRAVESSA GUAIACAN;24267
3455;22740000;RUA BENJAMIM PEREIRA;24267
3456;22740010;RUA BENJAMIM PEREIRA;24267
3457;22740100;PRAÇA ABDUL HAFIZ MOHAMAD EL MOUALLEM;24267
3458;22740200;RUA JOAQUIM FAGUNDES;28074
3459;22740300;PRAÇA JOSE NELSON ANASTASI;24267
3460;22740400;TRAVESSA MIGUEL SANTI;24267
3461;22740500;TRAVESSA MARTIN ZAPATA;24267
3462;22740600;PRAÇA ANGELINA DE LAET;24267
3463;22740700;RUA PADRE LUDOVICO ZANOI;24267
3464;22740800;RUA CRUZILIA;24267
3465;22740900;PRAÇA DR JOAO BATISTA VASQUES;24267
3466;22741000;RUA ANTONIO CESAR NETO;23702
3467;22741100;RUA EMILIA MACHADO DE FIGUEIREDO;24267
3468;22741200;PRAÇA COMENDADOR ALBERTO DE SOUZA;24267
3469;22741300;VIADUTO DA VILA GALVAO;24267
3470;22741400;PRAÇA VINTE E QUATRO DE OUTUBRO;24267
3471;22741500;RUA SAO LUIZ GONZAGA;23702
3472;22750000;RUA CALANDRA;28359
3473;22750100;RUA AQUILES;28359
3474;22750200;RUA ARUBE;28359
3475;22750300;RUA PEXERICA;28359
3476;22750400;RUA IRUI;28359
3477;22750500;RUA JOSE CRISPIM;28359
3478;22750600;TRAVESSA VERA LUCIA LOURENCO FITA;28359
3479;22750700;RUA VICENTE ORIFICE;28359
3480;22750800;RUA CATUGI;28359
3481;22750900;RUA PALMIRA BARBOSA;28359
3482;22751000;RUA RAFAEL FARISCO;28359
3483;22751100;RUA MARGARIDA BICUDO;28359
3484;22751200;RUA FERNANDES;28359
3485;22751300;RUA LEO;28359
3486;22751400;RUA CATUA-MIRIM;28359
3487;22751500;RUA FLORINDA BARBOSA;28359
3488;22751600;RUA TUPI PAULISTA;28359
3489;22751700;VIELA TREMEMBE;28359
3490;22751800;RUA ATOS RIBEIRO;28359
3491;22751900;RUA BENEDITO ANTONIO GONCALVES;28485
3492;22752000;RUA AUGUSTA BARBOSA;28359
3493;22752100;TRAVESSA ALFREDO BARBOSA;28359
3494;22752200;RUA PADRE JOAO;28359
3495;22752300;TRAVESSA ODE TRIUNFAL;24239
3496;22760000;AVENIDA ANTONIO CESAR NETO;23702
3497;22760100;RUA GUAPIRA;23702
3498;22760200;RUA ALCY BORGES DOS SANTOS;23702
3499;22760300;RUA ALVARO MARTINS FERREIRA;24267
3500;22760400;RUA MANOEL MARTINS FERREIRA;24267
3501;22760500;RUA ALDO LACRETA;24267
3502;22760600;RUA ABILIO FERREIRA BRANDAO;24267
3503;22760700;RUA DR TAKEO HASHIBA;24267
3504;22760800;RUA OSVALDO CARDOSO FRANCO;24267
3505;22760900;RUA EDOUARD MANET;23702
3506;22761000;RUA ANGELO ALOISIO;23702
3507;22761100;RUA ELIMO;23702
3508;22761200;RUA DOS MIMIDEOS;23702
3509;22761300;RUA LAPIS-LAZULI;23702
3510;22761400;RUA MICHEL OUCHANA;24267
3511;22761500;RUA ALBANO JOSE COELHO;24267
3512;22761600;PRAÇA JOSE DE ALMEIDA NUNES;24267
3513;22761700;RUA ANTONIO DA SILVA LOPES;24267
3514;22761800;RUA ANTONIO SIMOES RIBEIRO;24267
3515;22761900;RUA ANTONIO DE PADUA DUTRA;24267
3516;22762000;RUA ANASTACIO DE BARROS;24267
3517;22762100;RUA VEREADOR JOSE DE MOURA;24267
3518;22770000;RUA ANTONIO VIEIRA DE CARVALHO;28487
3519;22770100;RUA CANDIDO FREIRE;28487
3520;22770200;RUA ANTONIO CARLOS LIMA;28487
3521;22770300;RUA CANUMUM;28487
3522;22770400;RUA GENERAL BENJAMIM LAMARAO;24267
3523;22770500;RUA LIBERO DE MIRANDA;24267
3524;22770600;RUA ANIBAL AUGUSTO SARDINHA;28487
3525;22770700;RUA DR JOSE SALUSTIANO FILHO;24267
3526;22770800;RUA CANINDE-ACU;28487
3527;22770900;PRAÇA LENY FIRMO DA SILVA;24267
3528;22771000;RUA DR TITO LOPES DA SILVA;24267
3529;22771100;RUA CANOA QUEBRADA;28487
3530;22771200;RUA CAMBOIM;28487
3531;22771300;RUA MILTON VERGANI;28487
3532;22771400;RUA PROF. DARIO DIAS DE MOURA;24267
3533;22771500;PRAÇA WAGNER MACEIRA;28487
3534;22771600;PRAÇA MEMORIA DO JACANA;28487
3535;22780000;RUA IRMA EMERENCIANA;28487
3536;22780100;RUA DR CARLOS BASTOS ARANHA;28487
3537;22780200;RUA JOSE FIGLIOLINI;28487
3538;22780300;RUA ROMAO FREIRE;28487
3539;22780400;RUA ESTER ELIZA;28487
3540;22780500;RUA ADALGISA;28487
3541;22780600;RUA ALFREDO COWNLEY SLATER;28487
3542;22780700;PASSAGEM ARISTIDES ROSA MEDEIROS;28487
3543;22780800;RUA ATIPARANA;28487
3544;22780900;VIA DE PEDESTRE MOSTEIRO DE CLUNY;28255
3545;22781000;VIA DE PEDESTRE CRISTOVAO PREISEL;28255
3546;22790000;RUA ABILIO PEDRO RAMOS;28487
3547;22790100;RUA CIRENE DE OLIVEIRA LAET;28487
3548;22790200;AVENIDA MARQUES DE MURITIBA;28255
3549;22790300;RUA IGATU;28255
3550;22790400;RUA FREI JOAO DA CRUZ;28255
3551;22790500;RUA DR MARCONDES;28255
3552;22790600;RUA LOPES DA COSTA;17864
3553;22790700;RUA VALERIO VILAS BOAS;28487
3554;22790800;TRAVESSA GEORGE LEE;17864
3555;22790900;AVENIDA MARGINAL DIREITA;17864
3556;22791000;AVENIDA MARGINAL ESQUERDA;17864
3557;22791100;AVENIDA ALFREDO AVILA;17864
3558;22791200;RUA AFONSO CAMARGO;17864
3559;22791300;RUA PEDRO SIQUEIRA;17864
3560;22791400;RUA ANTONIO NASCENTES;17864
3561;22791500;RUA CARLOS BOSSOLI;17864
3562;22800000;RUA EDGARD GORDILHO;28505
3563;22800100;PRAÇA APARADOS DA SERRA;28505
3564;22800200;RUA ADAUAU;28505
3565;22800300;PRAÇA ANA AMELIA;28505
3566;22800400;AVENIDA CAMPOS DE GUAIRA;28505
3567;22800500;RUA ANICHA-QUENA;28505
3568;22800600;RUA FRANZ VENACH;28505
3569;22800700;RUA LAGOA SACOPENAPA;28505
3570;22800800;RUA POLYANTHEA;28505
3571;22800900;PRAÇA JOAO ALVES CARNEIRO;28505
3572;22801000;RUA ANHANDUIZINHO;28505
3573;22801050;TRAVESSA HALESIA;25613
3574;22801100;PRAÇA SALVADOR DE OLIVEIRA LEME;28505
3575;22801200;RUA JOSE GOMES DE GOUVEIA;28505
3576;22801300;RUA PROF. PEREIRA REIS;28505
3577;22801400;PRAÇA BATE VENTO;28505
3578;22801500;AVENIDA DIOGO CARNEIRO DA FONTOURA;28505
3579;22801600;RUA ERNESTO QUESADA;28505
3580;22801700;RUA HENRIQUE BARROS;28505
3581;22801800;PRAÇA JOSE RODRIGUES SIMOES;28505
3582;22801900;TRAVESSA MILITAR;28505
3583;22802000;RUA CORREGO DAS PEDRAS;28505
3584;22802100;RUA CATANARI;28505
3585;22802200;RUA CHA DA INDIA;28505
3586;22802300;RUA CATITA;28505
3587;22802400;RUA IRESIMA;28505
3588;22802500;RUA GURUTUBA;28505
3589;22802600;RUA ESTRELA DE ATENAS;28505
3590;22802700;RUA ITAIBA;28505
3591;22802800;RUA JAPARANDUBA;28505
3592;22802900;RUA JAPAVIM;28505
3593;22802950;TRAVESSA ABADE NUCIUS;28505
3594;22803000;RUA JATAIBA;28505
3595;22803100;RUA MANGARAS;28505
3596;22803200;RUA RELVADO;28505
3597;22803700;RUA PEDRO ALEXANDRINO DE OLIVEIRA;28505
3598;22810000;RUA MORRO DO LIVRAMENTO;28505
3599;22810100;RUA FLOR DE OURO;28505
3600;22810200;TRAVESSA NOVA GALVAO;28505
3601;22810300;RUA DARIEN;28505
