id;CD_CEP;ID_BAIRRO;NM_LOGRADOURO
9945;3062020;7023;ARTUR MOTA
9946;3062030;7023;BELARMINO DE MATOS
9947;3062040;7023;ENGENHEIRO DAGOBERTO GASGOW
9948;3063000;28143;CELSO GARCIA
9949;3063010;28143;CARIATUBA
9950;3063020;28143;CURACATUBA
9951;3063030;28143;EMBORAI
9952;3063040;28143;MIGUEL MOLINA
9953;3064000;28143;CELSO GARCIA
9954;3064010;28143;DELFINO CASTELLI
9955;3064020;28143;MAURICIO MOGHETTI CHOLLA
9956;3064100;28143;CELSO GARCIA
9957;3065000;28143;FELIPE CAMARAO
9958;3065010;28143;DOS POTIGUARES
9959;3065020;28143;RESTINGA
9960;3065025;28143;PARQUE BOTUI
9961;3065030;28143;CATIGUA
9962;3065035;28143;BORBOREMA
9963;3065040;28143;DOS CRISTAIS
9964;3065050;28143;MARTIM SOARES
9965;3065060;28143;JOSE FAVARETTO
9966;3065070;28143;ANDRE VIDAL
9967;3065080;28143;ROSANGELA RENATA
9968;3066000;28143;MARTINS PENA
9969;3066010;28143;PADRE ANTONIO DE SA
9970;3066015;28143;ZACHARIAS ELIAS
9971;3066020;28143;SORIANO DE SOUZA
9972;3066030;28143;GONCALVES CRESPO
9973;3066040;28143;SERRA MORENA
9974;3066050;28143;PROF. LUCIANO MAIA
9975;3066055;28143;OSCAR FRANCERA
9976;3066060;28143;DESEMBARGADOR IVANHOE NOBREGA DE SALLES
9977;3066065;28143;HENRIQUE SERTORIO
9978;3066070;28143;ALMIRANTE CALHEIROS
9979;3066080;28143;OTAVIO RODRIGUES VAZ
9980;3067000;28143;TEIXEIRA DE MELO
9981;3067010;28143;CORONEL CARLOS OLIVA
9982;3067020;28143;SIMAS PIMENTA
9983;3067025;28143;JOSE MORENO
9984;3067030;28143;HENRIQUE LINDENBERG
9985;3067040;28143;ARTUR MENDONCA
9986;3067050;28143;PADUA DIAS
9987;3067060;28143;BERNARDO MAGALHAES
9988;3067070;28143;PEDRO REZENDE
9989;3067080;28143;FERREIRA MACHADO
9990;3068000;28143;VILELA
9991;3068010;28143;CANDIDO VALE
9992;3068020;28143;DR ERNESTO MARIANO
9993;3068025;28143;HUGO TAMBELLINI
9994;3068030;28143;DR JORGE RAMOS
9995;3069000;28668;DR ANGELO VITA
9996;3069010;28668;CORONEL SOUZA REIS
9997;3069020;28668;SARGENTO OSWALDO
9998;3069030;28668;CORONEL GUSTAVO SANTIAGO
9999;3069040;28668;TIETEQUERA
10000;3069050;28668;ANTONIO MORAES BARROS
10001;3069060;28668;SOUZA BREVES
10002;3069070;28668;DR CORINTO BALDOINO COSTA
10003;3070000;28143;MELO PEIXOTO
10004;3070005;28143;ODILON VENTANIA
10005;3070010;28143;JOSE FERNANDES TORRES
10006;3070020;28143;SALVADOR DE LIMA
10007;3070030;28143;CUNHA ABREU
10008;3071000;28143;CEZARIO GALENO
10009;3071010;28143;FRANCISCO VIEIRA
10010;3071020;28143;GARCA
10011;3071030;28143;BREJAL
10012;3071040;28143;EVARISTO VAZ DE ARRUDA
10013;3071050;28143;ICARAI
10014;3071060;28143;JOSE PANCETTI
10015;3071070;28143;LUIZ DO PACO
10016;3071080;28143;DR MIGUEL VIEIRA FERREIRA
10017;3071090;28143;JOSE GIUDICE
10018;3071100;28143;DR RAUL DA ROCHA MEDEIROS
10019;3071110;28143;URUMAJO
10020;3071140;27926;ALFREDO HAGGE
10021;3072000;27926;HONORIO MAIA
10022;3072010;27926;CLAUDIO FURQUIM
10023;3072020;27926;LUIZ FERREIRA
10024;3072030;27926;MANOEL DE AVILA
10025;3072040;27926;ANTONIO MOTA
10026;3072050;27926;TOLEDO PIZZA
10027;3072060;27926;AIARANI
10028;3072070;27926;AIAMA
10029;3072080;27926;JOSE EPAMINONDAS DE OLIVEIRA
10030;3073000;27926;IGRAPIUNA
10031;3073005;27926;RETIRO
10032;3073010;27926;BONFIM
10033;3073020;27926;AJARA
10034;3073040;27926;BARRA BONITA
10035;3073050;27926;ADELINO DE ALMEIDA CASTILHO
10036;3073060;27926;SANTA TEREZINHA
10037;3073070;27926;TOME ALVES
10038;3073080;27926;BANANAL
10039;3073090;27926;DO TRIUNFO
10040;3073100;27926;JULIO TAMER
10041;3073110;27926;EDUARDO TAMER
10042;3074000;13109;CONDESSA ELISABETH DE ROBIANO
10043;3076000;28143;SALIM FARAH MALUF
10044;3076005;28143;TATUAPE
10045;3076020;28143;TITO LIVIO FERREIRA
10046;3077000;28143;ULISSES CRUZ
10047;3077010;28143;IGUARE
10048;3077020;28143;FRANCISCO BUENO
10049;3077030;28143;IGUARUCU
10050;3077040;28143;ENGENHO VELHO
10051;3077050;28143;CORONEL QUARTIM
10052;3077060;28143;MARIA ALVARES
10053;3077070;28143;BAEPENDI
10054;3077075;28143;ALGO PINORI
10055;3077080;28143;CAMOCIM
10056;3077085;28143;EDSON BIZZELI
10057;3077090;28143;PITANGUI
10058;3077100;28143;GUABIJU
10059;3077110;28143;TATAGIBA
10060;3080000;28143;JACIRENDI
10061;3080010;28143;IVAI
10062;3080020;28143;HEITOR BARIANI
10063;3080040;28143;TANQUINHO
10064;3080050;28143;LOUVEIRA
10065;3080060;28143;FRANCISCO DELBUCIO
10066;3081000;28143;TUIUTI
10067;3081001;28143;AMARAL AURICCHIO
10068;3081002;28143;MARIA JOSE DA COSTA
10069;3081004;28143;MICHELE MASTROBUONO
10070;3081006;28143;NOVO SUL
10071;3081008;28143;PIQUERI
10072;3081010;28143;MARGARIDA DE LIMA
10073;3081020;28143;MARIA ELEONORA
10074;3081030;28143;MARIA EUGENIA
10075;3081033;28143;ADELAIDE DE ASCENCAO RAYMUNDO
10076;3081035;28143;MONICA CELIA IGNACIO PEREIRA
10077;3081040;28143;SABATINO NASTARI
10078;3081045;28143;ETTORE SEMEGHINI
10079;3084000;28143;SANTA VIRGINIA
10080;3084010;28143;URURAI
10081;3084020;28143;DOM ANDRES LAMAS
10082;3084030;28143;DUARTE DE CARVALHO
10083;3084040;28143;BAGUARI
10084;3085000;28056;SANTA MARIA
10085;3085003;28056;ELVAS
10086;3085005;28143;GOVERNADOR MENEZES
10087;3085010;28056;SAO FELIPE
10088;3085025;28056;LIONS CLUBE PENHA
10089;3085030;28056;JOSE TAVARES DE SIQUEIRA
10090;3086020;28056;JOSE IERVOLINO
10091;3086025;28056;SANTA CATARINA
10092;3086030;28056;SANTA ELVIRA
10093;3086040;28056;SIRIA
10094;3086045;28056;ATAIA
10095;3086050;28056;SANTO ELIAS
10096;3086060;28056;CARLOTA LUISA DE JESUS
10097;3086070;28056;SANTO ANGELO
10098;3086080;28056;SANTO INACIO
10099;3086090;28056;LEONARDO DA SILVA
10100;3086100;28056;CURITUBA
10101;3087000;28056;SAO JORGE
10102;3087010;28056;ANTONIO MACEDO
10103;3087015;28056;VALDOMIRO BAPTISTA
10104;3087020;28056;JACINTO JOSE DE ARAUJO
10105;3087025;28056;IRENE SEMLER
10106;3087030;28056;DOM AQUINO CORREA
10107;3087040;28056;BENEDITO DOS SANTOS
10108;3087050;28056;MANUEL FRANCISCO DE AVILA
10109;3087060;28056;LOURENCO VAZ
10110;3087070;28056;LARA FRANCO
10111;3087080;28056;VITORIO RAMALHO
10112;3087090;28056;CAETANO DOS SANTOS BATISTA
10113;3088000;28476;ARNALDO CINTRA
10114;3088010;28476;CAETANO DE CAMPOS
10115;3088020;28476;ANA FRANCO
10116;3088030;28476;IMBOCUI
10117;3088040;28476;JOSE JOAQUIM TORRES
10118;3088050;28476;CORONEL ESTEVAM LOPES DE CAMARGO
10119;3088060;28476;JOSE PORFIRIO DE LIMA
10120;3088070;28476;IGARATIM
10121;3088080;28476;JOSE ELIAS JORDAO
10122;3088090;28476;FLORENTINO CAPELOZZA
10123;3088100;28476;MANUEL MONTEIRO CHASSIM
10124;3088110;28476;CORONEL ARAUJO CINTRA
10125;3088120;28476;VERISSIMO HENRIQUE
10126;3088130;28476;IGARATIM
10127;3088140;28476;JOAO PENTEADO
10128;3088150;28476;LUIZ FRANCO
10129;3089000;27926;ANTONIO DE BARROS
10130;3089010;27926;SAO JOSE DO MARANHAO
10131;3089020;27926;VASCO DA MOTA
10132;3089030;27926;DO TATUAPE
10133;3089035;27926;FRANCISCO JOAQUIM LOPES
10134;3089040;27926;SOLANGE BIBAS
10135;3089050;27926;ANTONIO PIROZELLI
10136;3089060;27926;MATEUS GOMES
10137;3089070;27926;PADRE GERMANO MAYER
10138;3089075;27926;JUAN MASIP
10139;3089090;27926;DR ALMEIDA JUNQUEIRA
10140;3089100;27926;ELIE SARFATIS
10141;3089110;28476;OLHOS DE SONHO
10142;3090000;24873;AIRTON PRETINI
10143;3090003;28143;ARICANDUVA
10144;3090005;24873;ENGENHEIRO ALBERTO BADRA
10145;3090020;28143;VELHA DA PENHA
10146;3090030;28143;TENENTE GELAS
10147;3090040;24873;FREI BERTOLDO
10148;3090050;24873;DR ALVARES RUBIAO
10149;3090060;28476;THALMA DE OLIVEIRA
10150;3101000;8396;ALCANTARA MACHADO
10151;3101001;8396;ALCANTARA MACHADO
10152;3101003;8396;ALCANTARA MACHADO
10153;3101005;8396;ALCANTARA MACHADO
10154;3101010;8396;ANDRE LEAO
10155;3101020;8396;DR FREIRE
10156;3101050;27931;MEM DE SA
10157;3101060;27931;ITAPIRA
10158;3102000;8396;ALCANTARA MACHADO
10159;3102001;8396;ALCANTARA MACHADO
10160;3102002;8396;ALCANTARA MACHADO
10161;3102003;27931;VICENTE MATHEUS
10162;3102005;27931;DOS CIENTISTAS
10163;3102010;27931;DA FIGUEIRA
10164;3102020;27931;CORONEL BENTO PIRES
10165;3102030;27931;WANDENKOLK
10166;3102040;27931;DO LIRISMO
10167;3102050;27931;CARNEIRO LEAO
10168;3102060;27931;ITAPIRA
10169;3102070;27931;MEM DE SA
10170;3103000;27931;DA MOOCA
10171;3103001;27931;DA MOOCA
10172;3103002;27931;PROF. ALBERTO MESQUITA DE CAMARGO
10173;3103003;27931;DA MOOCA
10174;3103010;27931;DR ALMEIDA LIMA
10175;3103020;27931;LUIZ GUIMARAES
10176;3103030;27931;SACRAMENTO BLAKE
10177;3103040;27931;NILO PECANHA
10178;3103050;27931;SIMAO BARBOSA FRANCO
10179;3103060;27931;LUCIO CARDIM
10180;3103070;27931;VITALIANO BINDO
10181;3103080;27931;LUCIANO DE SOUSA AZEVEDO
10182;3103090;27931;TIGRE
10183;3103095;27931;MOOCA
10184;3104000;27931;DA MOOCA
10185;3104002;27931;DA MOOCA
10186;3104040;27931;ALTA FLORESTA
10187;3104100;27976;DR EULOGIO EMILIO MARTINS
10188;3105000;27931;DO ESTADO
10189;3105010;27931;LUIS GAMA
10190;3105020;27931;DOM BOSCO
10191;3105030;27931;NAIFER NASSER
10192;3105050;27931;CORONEL CINTRA
10193;3105060;27931;SUZANA
10194;3105080;27931;HILDA
10195;3105090;27931;REGINA
10196;3105100;27931;ANDRADE REIS
10197;3105110;27931;OSCAR HORTA
10198;3105120;27931;BARAO DE JAGUARA
10199;3105130;27931;LINS
10200;3106010;27931;DONA ANA NERY
10201;3106020;27931;SAN GENARO
10202;3106030;27931;ODORICO MENDES
10203;3106040;27931;SANTO HERMETO
10204;3106050;27931;ALVARO CARDOSO DE MOURA
10205;3106060;27931;CONSELHEIRO JOAO ALFREDO
10206;3106070;27931;CORONEL JOAO DENTE
10207;3106080;27931;CANAVIEIRAS
10208;3106090;27931;MANUEL PEIXOTO DA MOTA
10209;3107000;27931;PRESIDENTE WILSON
10210;3107001;27931;PRESIDENTE WILSON
10211;3107002;27976;PRESIDENTE WILSON
10212;3107003;27931;GUEMBE
10213;3107020;27931;SERRA DE PARACAINA
10214;3107030;27931;PRESIDENTE BARAO DE GUAJARA
10215;3107040;27931;PRESIDENTE SOARES BRANDAO
10216;3107050;27931;PRESIDENTE BATISTA PEREIRA
10217;3107060;27931;PRESIDENTE PINTO LIMA
10218;3108010;27931;ARNO
10219;3108020;27931;PRESIDENTE ALMEIDA COUTO
10220;3108030;27931;PRESIDENTE COSTA PINTO
10221;3108040;27931;PRESIDENTE COSTA PEREIRA
10222;3108070;27931;ANTONIO GARCIA
10223;3108110;27931;LORENZETTI
10224;3109000;27976;HENRY FORD
10225;3109001;27976;HENRY FORD
10226;3109010;27976;JOAO PADILHA
10227;3109020;27976;HELENA PADILHA
10228;3109040;27976;CADIRIRI
10229;3109050;27976;ANTONIO CHIARIZZI
10230;3110001;27931;BORGES DE FIGUEIREDO
10231;3110010;27931;BORGES DE FIGUEIREDO
10232;3110020;27931;MONSENHOR JOAO FELIPE
10233;3110030;27931;RUBIAO JUNIOR
10234;3110040;27931;VISCONDE DE CAIRU
10235;3110050;27931;CONSELHEIRO BENEVIDES
10236;3110060;27931;EDUARDO GONCALVES
10237;3111001;27931;JOAO ANTONIO DE OLIVEIRA
10238;3111010;27931;JOAO ANTONIO DE OLIVEIRA
10239;3111020;27931;FRANCISCO OTAVIANO
10240;3111030;27931;EZEQUIEL RAMOS
10241;3111040;27931;DAMASCO
10242;3112010;27931;OLIMPIO PORTUGAL
10243;3112020;27931;IRENE DE MELLO
10244;3112030;27931;ORVILE DERBI
10245;3112040;27931;LEOCADIA CINTRA
10246;3112060;27931;HENRIQUE DANTAS
10247;3112070;27931;DOS BANCARIOS
10248;3112080;27931;GUARATINGUETA
10249;3112090;27931;MARINA CRESPI
10250;3112100;27931;JAVARI
10251;3112110;27931;VISCONDE DE LAGUNA
10252;3112120;27931;CAVALHEIRO RODOLFO CRESPI
10253;3112130;27931;IOLANDA
10254;3112150;27931;TIJUGUACU
10255;3113010;27931;CANUTO SARAIVA
10256;3113020;27931;SAO RAFAEL
10257;3113030;27931;VIRGILIO DE FREITAS
10258;3113040;27931;JOAO BATISTA DE FREITAS
10259;3113050;27931;ADELAIDE DE FREITAS
10260;3113060;27931;SAO RAFAEL
10261;3113070;27931;ARARIBOIA
10262;3113080;27931;PEDRO DE LUCENA
10263;3113090;27931;DR OSCAR RODRIGUES ALVES
10264;3114000;27931;PAES DE BARROS
10265;3114001;27931;PAES DE BARROS
10266;3115001;27931;PAES DE BARROS
10267;3115020;27931;PAES DE BARROS
10268;3115040;27931;FRANCISCO SANTURINI
10269;3116000;27931;DO ORATORIO
10270;3116020;2263;ARLINDO RAMOS
10271;3116060;2263;ADOLFO CAMINHA
10272;3117000;27931;DO ORATORIO
10273;3118000;27931;PADRE RAPOSO
10274;3118001;27931;PADRE RAPOSO
10275;3118030;27931;GUAIMBE
10276;3118040;27931;DIAS LEME
10277;3119000;27931;MADRE DE DEUS
10278;3119001;27931;MADRE DE DEUS
10279;3119010;27931;TAMARATACA
10280;3119020;27931;BIXIRA
10281;3119030;27931;ISABEL DIAS
10282;3119040;27931;SEBASTIAO PRETO
10283;3119055;27976;SANTA TERESA
10284;3119060;27976;MIRIAM BATUCADA
10285;3120000;27931;VISCONDE DE INHOMIRIM
10286;3120001;27931;VISCONDE DE INHOMIRIM
10287;3120010;27931;CURUPACE
10288;3120020;27931;GUIA LOPES
10289;3121010;27931;TABAJARAS
10290;3121020;27931;CAME
10291;3121030;27931;JUMANA
10292;3121040;27931;PURIS
10293;3121050;27931;PARDELI
10294;3122000;27976;CONDE PRATES
10295;3122010;27976;CELSO DE AZEVEDO MARQUES
10296;3122020;27976;ETIOPIA
10297;3122030;27976;BERNINI ROSARIO MONACO
10298;3122040;27976;DESEMBARGADOR PAULO COSTA
10299;3122050;27976;DOM JOAQUIM DE MELO
10300;3122060;27976;CONEGO ANTONIO LESSA
10301;3123010;27931;SARAPUI
10302;3123020;27931;BARAO DE MONTE SANTO
10303;3123030;27931;ADRIANO DE BARROS
10304;3123040;27931;JOSE LOGULO
10305;3123050;27931;CARLOS VENTURA
10306;3123060;27931;PAULO BERNARDI
10307;3123070;27931;HENRIQUE PERES
10308;3123080;27931;DILMA RISPOLI
10309;3123090;27931;SILICA
10310;3123120;27931;SAO CARLOS
10311;3123130;27931;IGUARIACICA
10312;3123140;27931;PROF. JACOB PENTEADO
10313;3123150;27931;PEDRO CUSTODIO DE MELO
10314;3124010;27976;EMBOACAVA
10315;3124020;27976;JUVENTUS
10316;3124030;27976;PROF. ELIAS VITA
10317;3124040;27976;MIGUEL ZUCCAS
10318;3124050;27976;VICENTE ROMANO
10319;3124060;27976;PEDRO PAULUCCI
10320;3124070;27976;VITOANTONIO DEL VECCHIO
10321;3124080;27976;LITIO
10322;3124090;27976;MARIA LUIZA DE PINHO
10323;3124110;27931;MANOEL VIEIRA SOUZA
10324;3124115;27976;EMBOACAVA
10325;3124130;27976;VICENTE ARIENZO
10326;3124140;27976;PRESIDENTE JOSE FERREIRA PINTO FILHO
10327;3125010;27976;COMENDADOR ROBERTO UGOLINI
10328;3125020;27976;JANGURUCU
10329;3125040;27976;DOMINGOS DA FONSECA
10330;3125050;27976;ENRICO BASTIGLIA
10331;3125055;28558;JOSE BALTAZAR DA COSTA
10332;3125070;27976;FRANCISCO SOLEDADE
10333;3125080;28558;AGOSTINHO LATARI
10334;3125090;28558;SAQUAREMA
10335;3125100;28558;DIANOPOLIS
10336;3125105;27976;DOS AZEVINHOS
10337;3126000;28558;CAPITAO PACHECO E CHAVES
10338;3126001;28558;CAPITAO PACHECO E CHAVES
10339;3126005;28558;GENERAL FELICIANO FALCAO
10340;3126007;28558;DIANOPOLIS
10341;3126010;28558;JOSE ABEDANTE
10342;3126040;28558;CAPITAO PACHECO E CHAVES
10343;3126050;28558;PADRE DAMIAO
10344;3126060;28558;CERVANTES
10345;3126070;28558;ILHA SERIGIPE
10346;3126090;28558;WILHELM BERNAUER
10347;3127000;28558;CHAMANTA
10348;3127001;28558;CHAMANTA
10349;3127010;27976;VISCONDE DE SOUSA FONTES
10350;3127020;27976;APARAJU
10351;3127030;27976;PADRE MARIO FONTANA
10352;3127040;27976;TACOMARE
10353;3127050;27976;QUARITERE
10354;3127060;28558;BACEUNAS
10355;3127070;28558;ILANSA
10356;3127090;28558;EMIL RAUTALA
10357;3127100;28558;GINO MONELLI
10358;3127110;28558;LUIGI ORI
10359;3127115;28558;FRANCISCO CASSIANI
10360;3127120;28558;EUGENIA MILIOTTI ORI
10361;3127125;27976;ARTUR LUIZ ADRIANO
10362;3127130;28558;JOSE FRANCISCO BENTO
10363;3127135;28558;NAZARENO ORTENZI
10364;3127150;28558;SEBASTIAO TESSARI
10365;3127160;28558;MARIO SAVI
10366;3127170;28558;ARMANDO RIVIR
10367;3127175;28558;CORONEL JOVINIANO BRANDAO
10368;3127179;27976;ROTARY-VILA PRUDENTE
10369;3127180;27976;IBIPETUBA
10370;3127200;27976;TACOMARE
10371;3128010;2263;TERENAS
10372;3128020;2263;CANIMA
10373;3128030;2263;CRISTIANOPOLIS
10374;3128040;2263;ITA GRIMBERG
10375;3128050;2263;SAO NICASIO
10376;3128060;2263;ANTONIO TENORIO DE ALBUQUERQUE
10377;3128070;2263;JUPURUCHITA
10378;3128080;2263;HUGO WALTER PUSCHNICK
10379;3128085;2263;ROBERTO DI CUNTO
10380;3128090;2263;ANTONIO TORRES
10381;3128100;2263;SANTO HIPOLITO
10382;3128110;2263;CRISSIUNAL
10383;3128120;2263;PEDRO NASCIMENTO FERRADOR
10384;3128130;28558;DR GABRIEL GALVANESE AMATO
10385;3128140;28558;JOSE ZAPPI
10386;3128141;28558;JOSE ZAPPI
10387;3128150;2263;PADRE CORRADO STEFANI
10388;3128160;2263;PADRE CARLOS DA SILVA
10389;3128170;28558;LUIS GREGNANIM
10390;3128180;28558;SETE PONTES
10391;3128200;2263;JOSE JORGE
10392;3128210;2263;MARCELINO ZONTA FILHO
10393;3129010;28558;UMUARAMA
10394;3129020;28558;BARRA DO CAMPO
10395;3129030;28558;COMACA
10396;3129040;28558;ANGELINA TECHIO CIDRO
10397;3129050;28558;FERNAO AGUIRRE
10398;3129060;28558;GRANDINO
10399;3129070;28558;NACHIE
10400;3129110;28558;MARQUES DE PRAIA GRANDE
10401;3129120;28558;SALVADOR FERNANDES LOPES
10402;3129190;28558;SALVADOR FERNANDES LOPES
10403;3130010;28558;SANTO HIGINO
10404;3130020;28558;MALVA CHEIROSA
10405;3130030;28558;CARLOS FERREIRA DOS SANTOS
10406;3130190;28558;TARATETA
10407;3131010;28558;DO ORFANATO
10408;3131020;28558;APOTI
10409;3131030;28558;PROF. JOAQUIM TORRES SANTIAGO
10410;3131040;28558;ANA MARIA
10411;3131050;28558;AGULHA
10412;3131060;28558;SANTA LINA
10413;3131070;28558;TINOCO SILVA
10414;3131080;28558;SERRA DA PIEDADE
10415;3131090;28558;TAGARIS
10416;3131100;28558;BOA TERRA
10417;3131130;28558;JOAO BRANCO
10418;3132010;28558;CONDE BARBIELINI
10419;3132020;28558;FIDELIS PAPINI
10420;3132040;28558;CANANEIA
10421;3132050;28558;VEIGA CABRAL
10422;3132060;28558;CARLOS MULLER
10423;3132070;28558;DONA GENOVEVA D`ASCOLI
10424;3132080;28558;INGAI
10425;3132090;28558;IMBITUBA
10426;3132100;27977;ITAMUMBUCA
10427;3132110;28558;HALIONORE
10428;3132120;28558;RIBEIRO MARCONDES
10429;3132125;28558;INDAIA
10430;3133000;28558;IBITIRAMA
10431;3133100;28558;IBITIRAMA
10432;3133200;28558;IBITIRAMA
10433;3133210;28213;SAO FAUSTINO
10434;3134000;28558;IBITIRAMA
10435;3134001;28558;IBITIRAMA
10436;3134002;28558;IBITIRAMA
10437;3134050;27977;TOME PONTES
10438;3134055;28558;DR HERACLITO CORREA DE FREITAS NETO
10439;3134060;28667;WALDEMAR PRIZON
10440;3134070;28558;IMBARIE
10441;3134080;28558;TROCARI
10442;3135010;28558;AMERICO VESPUCCI
10443;3135020;28558;DANTE ALIGHIERI
10444;3135030;27057;DR OCTAVIO GURGEL
10445;3135040;28558;EMILIO BARBOSA
10446;3135070;28558;AGNELO RODRIGUES DA SILVA
10447;3136010;28558;CAVOUR
10448;3136020;28558;ANDARICO
10449;3136030;28558;TORQUATO TASSO
10450;3136040;28558;FALCHI GIANINI
10451;3136050;28558;BELA CRUZ
10452;3136060;28558;JAMANDUA
10453;3136070;28558;ACAIZAL
10454;3136080;28558;MARIO FONGARO
10455;3136090;28558;JACAIOBI
10456;3136100;28558;MANUEL DE BARROS MELO
10457;3136110;28558;MARECHAL SANTOS BARRETO
10458;3136120;28558;ANUIO
10459;3136130;28558;MITRA
10460;3136140;28558;ORITIA
10461;3136150;28558;ERNESTO DA SILVA
10462;3136155;28558;LUIS ASIOLI
10463;3137006;28558;GERALDO RANDO
10464;3137010;28558;FRANCISCO POLITO
10465;3137020;28558;ITANHAEM
10466;3137030;28558;CARLOS MARIANO THEODORO
10467;3137050;28558;ASSUPA
10468;3137060;28558;ARISTIDES PILEGGI
10469;3137070;28558;PIANCO
10470;3137080;28558;ITARETAMA
10471;3137090;28558;SUARAO
10472;3137100;28558;DR SANARELLI
10473;3137120;28558;CESAR CANTU
10474;3137130;28558;MARIA GUERRERO
10475;3137140;28558;ISABEL GARCIA
10476;3137145;28558;TAMACURI
10477;3137150;28558;ALFREDO ISSA
10478;3137155;28558;CARLOS MARCIANO THEODORO
10479;3137170;28558;CARLOS SIQUEIRA NETO
10480;3137180;28558;DR MORAES DO REGO
10481;3138000;27977;DR ROBERTO FEIJO
10482;3138001;28558;DR ROBERTO FEIJO
10483;3138010;27977;PEDRO DE GODOI
10484;3138020;27977;OLIVEIRA GOUVEIA
10485;3138030;27977;SANTA HELENA
10486;3138040;27977;PIRES PIMENTEL
10487;3138050;27977;VIRGILIO
10488;3138060;27977;MANOEL GALAN
10489;3138070;28667;MANUEL LEMOS
10490;3138120;27977;FERREIRA DA SILVA
10491;3139010;27977;FABIANO ALVES
10492;3139020;27977;GONCALVES MORAES
10493;3139030;27977;ARMANDO TARANTINO
10494;3139040;27977;JOSE DOS REIS
10495;3139045;28558;IRENE BOCCI
10496;3139050;27977;COELHO BARRADAS
10497;3139060;27977;TABEROE
10498;3139070;27977;XAVIER DA ROCHA
10499;3140010;27977;PROF. GUSTAVO PIRES DE ANDRADE
10500;3140020;27977;MARECHAL MALLET
10501;3140030;27977;GUANHAES
10502;3140040;27977;MANAIAS
10503;3140050;28667;REPUBLICA LITUANA
10504;3140060;28667;LITUANIA LIVRE
10505;3141010;27977;MONTEIRO SOARES FILHO
10506;3141020;27977;MERU
10507;3141030;27977;PINHEIRO GUIMARAES
